Index,Confidence,Triple disease,Frequency (arms#),Target,type
,0.721649485,[Dizziness  Gastroenteritis  Syncope],291,[Death],undirected
,0.721649485,[Cardiac_arrest  Hypotension  Pyrexia],291,[Death],undirected
,0.721649485,[Cardiac_arrest  Gastroenteritis  Anaemia],291,[Death],undirected
,0.721518987,[Cardiac_failure  Renal_failure  Renal_failure_acute],316,[Death],undirected
,0.721518987,[Cardiac_arrest  Myocardial_infarction  Urinary_tract_infection],316,[Death],undirected
,0.72147651,[Chronic_obstructive_pulmonary_disease  Pulmonary_embolism  Pyrexia],298,[Death],undirected
,0.721153846,[Gastrointestinal_haemorrhage  Acute_myocardial_infarction  Myocardial_infarction],312,[Death],undirected
,0.721088435,[Respiratory_failure  Hypertension  Dyspnoea],294,[Death],undirected
,0.720930233,[Cardiac_arrest  Myocardial_infarction  Dyspnoea],344,[Death],undirected
,0.720779221,[Respiratory_failure  Bronchitis  Urinary_tract_infection],308,[Death],undirected
,0.720634921,[Cardiac_failure  Atrial_fibrillation  Cellulitis],315,[Death],undirected
,0.720634921,[Cardiac_failure  Bronchitis  Atrial_fibrillation],315,[Death],undirected
,0.720538721,[Renal_failure  Hypertension  Dyspnoea],297,[Death],undirected
,0.720538721,[Asthenia  Pleural_effusion  Atrial_fibrillation],297,[Death],undirected
,0.720538721,[Cardiac_arrest  Chronic_obstructive_pulmonary_disease  Atrial_fibrillation],297,[Death],undirected
,0.720538721,[Cardiac_arrest  Pleural_effusion  Anaemia],297,[Death],undirected
,0.720496894,[Cardiac_arrest  Myocardial_infarction  Syncope],322,[Death],undirected
,0.720394737,[Gastrointestinal_haemorrhage  Back_pain  Atrial_fibrillation],304,[Death],undirected
,0.720257235,[Renal_failure  Cerebrovascular_accident  Cellulitis],311,[Death],undirected
,0.72,[Septic_shock  Respiratory_failure  Anaemia],325,[Death],undirected
,0.72,[Haematuria  Dyspnoea  Sepsis],300,[Death],undirected
,0.72,[Respiratory_failure  Back_pain  Renal_failure_acute],300,[Death],undirected
,0.719869707,[Cardiac_failure  Urinary_tract_infection  Dehydration],307,[Death],undirected
,0.719869707,[Chronic_obstructive_pulmonary_disease  Renal_failure_acute  Pulmonary_embolism],307,[Death],undirected
,0.719764012,[Renal_failure  Cerebrovascular_accident  Myocardial_infarction],339,[Death],undirected
,0.719745223,[Cerebrovascular_accident  Bronchitis  Renal_failure_acute],314,[Death],undirected
,0.719594595,[Cardiac_arrest  Urinary_tract_infection  Cellulitis],296,[Death],undirected
,0.719546742,[Cardiac_failure  Cerebrovascular_accident  Atrial_fibrillation],353,[Death],undirected
,0.719178082,[Dizziness  Cerebrovascular_accident  Atrial_fibrillation],292,[Death],undirected
,0.719178082,[Gastrointestinal_haemorrhage  Back_pain  Cellulitis],292,[Death],undirected
,0.719063545,[Cardiac_arrest  Pleural_effusion  Atrial_fibrillation],299,[Death],undirected
,0.719063545,[Transient_ischaemic_attack  Myocardial_infarction  Dehydration],299,[Death],undirected
,0.718954248,[Gastrointestinal_haemorrhage  Cerebrovascular_accident  Diarrhoea],306,[Death],undirected
,0.718934911,[Renal_failure  Cerebrovascular_accident  Syncope],338,[Death],undirected
,0.71884984,[Cardiac_failure  Atrial_fibrillation  Abdominal_pain],313,[Death],undirected
,0.71884984,[Bronchitis  Hypertension  Dehydration],313,[Death],undirected
,0.71884984,[Cardiac_arrest  Respiratory_failure  Pulmonary_embolism],313,[Death],undirected
,0.71884058,[Cardiac_failure  Pulmonary_embolism  Dyspnoea],345,[Death],undirected
,0.71875,[Cardiac_failure  Chest_pain  Anaemia],320,[Death],undirected
,0.71875,[Respiratory_failure  Cerebrovascular_accident  Anaemia],352,[Death],undirected
,0.718644068,[Chronic_obstructive_pulmonary_disease  Cerebrovascular_accident  Sepsis],295,[Death],undirected
,0.718644068,[Septic_shock  Pleural_effusion  Anaemia],295,[Death],undirected
,0.718644068,[Chronic_obstructive_pulmonary_disease  Pleural_effusion  Atrial_fibrillation],295,[Death],undirected
,0.718446602,[Renal_failure  Bronchitis  Sepsis],309,[Death],undirected
,0.718446602,[Cardiac_arrest  Myocardial_infarction  Abdominal_pain],309,[Death],undirected
,0.718446602,[Cardiac_failure  Diarrhoea  Sepsis],309,[Death],undirected
,0.718446602,[Gastrointestinal_haemorrhage  Gastroenteritis  Syncope],309,[Death],undirected
,0.718032787,[Cardiac_failure  Gastrointestinal_haemorrhage  Anaemia],305,[Death],undirected
,0.717868339,[Respiratory_failure  Bronchitis  Atrial_fibrillation],319,[Death],undirected
,0.717791411,[Gastrointestinal_haemorrhage  Cerebrovascular_accident  Urinary_tract_infection],326,[Death],undirected
,0.717687075,[Cerebrovascular_accident  Bronchitis  Diarrhoea],294,[Death],undirected
,0.717687075,[Acute_myocardial_infarction  Renal_failure  Atrial_fibrillation],294,[Death],undirected
,0.717607973,[Back_pain  Bronchitis  Syncope],301,[Death],undirected
,0.717579251,[Gastrointestinal_haemorrhage  Pulmonary_embolism  Myocardial_infarction],347,[Death],undirected
,0.717532468,[Cardiac_arrest  Respiratory_failure  Renal_failure_acute],308,[Death],undirected
,0.717532468,[Cardiac_arrest  Syncope  Dehydration],308,[Death],undirected
,0.717514124,[Respiratory_failure  Myocardial_infarction  Syncope],354,[Death],undirected
,0.717325228,[Back_pain  Myocardial_infarction  Sepsis],329,[Death],undirected
,0.717171717,[Fall  Gastroenteritis  Anaemia],297,[Death],undirected
,0.717171717,[Cholelithiasis  Cerebrovascular_accident  Chest_pain],297,[Death],undirected
,0.717171717,[Cardiac_arrest  Renal_failure_acute  Syncope],297,[Death],undirected
,0.717171717,[Septic_shock  Urinary_tract_infection  Atrial_fibrillation],297,[Death],undirected
,0.717105263,[Septic_shock  Respiratory_failure  Atrial_fibrillation],304,[Death],undirected
,0.717105263,[Gastrointestinal_haemorrhage  Deep_vein_thrombosis  Cerebrovascular_accident],304,[Death],undirected
,0.717041801,[Deep_vein_thrombosis  Cerebrovascular_accident  Bronchitis],311,[Death],undirected
,0.717041801,[Acute_myocardial_infarction  Respiratory_failure  Myocardial_infarction],311,[Death],undirected
,0.717041801,[Respiratory_failure  Chronic_obstructive_pulmonary_disease  Dyspnoea],311,[Death],undirected
,0.716923077,[Cardiac_failure  Anaemia  Dehydration],325,[Death],undirected
,0.716814159,[Septic_shock  Pulmonary_embolism  Anaemia],339,[Death],undirected
,0.716723549,[Septic_shock  Renal_failure  Pulmonary_embolism],293,[Death],undirected
,0.716666667,[Hypoglycaemia  Gastroenteritis  Anaemia],300,[Death],undirected
,0.716666667,[Respiratory_failure  Bronchitis  Renal_failure_acute],300,[Death],undirected
,0.716612378,[Gastrointestinal_haemorrhage  Respiratory_failure  Myocardial_infarction],307,[Death],undirected
,0.716612378,[Respiratory_failure  Bronchitis  Dehydration],307,[Death],undirected
,0.716510903,[Cholecystitis  Gastroenteritis  Anaemia],321,[Death],undirected
,0.716463415,[Respiratory_failure  Bronchitis  Dyspnoea],328,[Death],undirected
,0.716374269,[Cardiac_failure  Myocardial_infarction  Dyspnoea],342,[Death],undirected
,0.716292135,[Respiratory_failure  Pulmonary_embolism  Syncope],356,[Death],undirected
,0.716171617,[Chronic_obstructive_pulmonary_disease  Cerebrovascular_accident  Pulmonary_embolism],303,[Death],undirected
,0.716171617,[Depression  Syncope  Sepsis],303,[Death],undirected
,0.716171617,[Transient_ischaemic_attack  Pulmonary_embolism  Urinary_tract_infection],303,[Death],undirected
,0.716049383,[Cardiac_failure  Sepsis  Dehydration],324,[Death],undirected
,0.716049383,[Gastrointestinal_haemorrhage  Cerebrovascular_accident  Chest_pain],324,[Death],undirected
,0.716012085,[Back_pain  Cerebrovascular_accident  Urinary_tract_infection],331,[Death],undirected
,0.716012085,[Cardiac_failure  Pulmonary_embolism  Pyrexia],331,[Death],undirected
,0.715942029,[Gastrointestinal_haemorrhage  Myocardial_infarction  Sepsis],345,[Death],undirected
,0.715909091,[Cardiac_failure  Cerebrovascular_accident  Myocardial_infarction],352,[Death],undirected
,0.715719064,[Gastrointestinal_haemorrhage  Angina_pectoris  Sepsis],299,[Death],undirected
,0.715719064,[Cardiac_arrest  Abdominal_pain  Syncope],299,[Death],undirected
,0.715686275,[Cardiac_failure  Bronchitis  Anaemia],306,[Death],undirected
,0.715654952,[Gastrointestinal_haemorrhage  Gastroenteritis  Atrial_fibrillation],313,[Death],undirected
,0.715654952,[Respiratory_failure  Cerebrovascular_accident  Pyrexia],313,[Death],undirected
,0.715568862,[Chronic_obstructive_pulmonary_disease  Pulmonary_embolism  Anaemia],334,[Death],undirected
,0.715254237,[Pleural_effusion  Bronchitis  Diarrhoea],295,[Death],undirected
,0.715231788,[Respiratory_failure  Diarrhoea  Myocardial_infarction],302,[Death],undirected
,0.715231788,[Asthenia  Respiratory_failure  Renal_failure_acute],302,[Death],undirected
,0.715189873,[Cardiac_failure  Myocardial_infarction  Sepsis],316,[Death],undirected
,0.714765101,[Angina_pectoris  Renal_failure_acute  Pulmonary_embolism],298,[Death],undirected
,0.714765101,[Angina_pectoris  Pleural_effusion  Atrial_fibrillation],298,[Death],undirected
,0.714754098,[Cardiac_arrest  Myocardial_infarction  Pyrexia],305,[Death],undirected
,0.714754098,[Respiratory_failure  Bronchitis  Abdominal_pain],305,[Death],undirected
,0.714754098,[Cardiac_failure  Bronchitis  Dyspnoea],305,[Death],undirected
,0.71474359,[Haematuria  Anaemia  Sepsis],312,[Death],undirected
,0.714733542,[Renal_failure  Gastroenteritis  Dehydration],319,[Death],undirected
,0.714733542,[Cerebrovascular_accident  Bronchitis  Dehydration],319,[Death],undirected
,0.714733542,[Cardiac_failure  Acute_myocardial_infarction  Myocardial_infarction],319,[Death],undirected
,0.714714715,[Cerebrovascular_accident  Bronchitis  Anaemia],333,[Death],undirected
,0.714285714,[Convulsion  Atrial_fibrillation  Dyspnoea],294,[Death],undirected
,0.714285714,[Cardiac_arrest  Abdominal_pain  Sepsis],329,[Death],undirected
,0.714285714,[Hyponatraemia  Syncope  Sepsis],294,[Death],undirected
,0.714285714,[Cardiac_arrest  Respiratory_failure  Urinary_tract_infection],294,[Death],undirected
,0.714285714,[Cardiac_arrest  Angina_pectoris  Myocardial_infarction],301,[Death],undirected
,0.714285714,[Asthenia  Cerebrovascular_accident  Syncope],294,[Death],undirected
,0.714285714,[Septic_shock  Respiratory_failure  Diarrhoea],294,[Death],undirected
,0.714285714,[Renal_failure  Bronchitis  Dehydration],301,[Death],undirected
,0.71388102,[Gastrointestinal_haemorrhage  Cerebrovascular_accident  Myocardial_infarction],353,[Death],undirected
,0.713872832,[Pleural_effusion  Cerebrovascular_accident  Sepsis],346,[Death],undirected
,0.713846154,[Gastrointestinal_haemorrhage  Back_pain  Sepsis],325,[Death],undirected
,0.713836478,[Cardiac_failure  Renal_failure  Anaemia],318,[Death],undirected
,0.713836478,[Cardiac_arrest  Renal_failure  Sepsis],318,[Death],undirected
,0.713826367,[Septic_shock  Back_pain  Pneumonia],311,[Death],undirected
,0.713815789,[Cardiac_failure  Renal_failure  Pyrexia],304,[Death],undirected
,0.713804714,[Respiratory_failure  Angina_pectoris  Syncope],297,[Death],undirected
,0.713804714,[Cardiac_failure  Gastroenteritis  Dyspnoea],297,[Death],undirected
,0.713483146,[Renal_failure  Cerebrovascular_accident  Sepsis],356,[Death],undirected
,0.713395639,[Septic_shock  Respiratory_failure  Dyspnoea],321,[Death],undirected
,0.713375796,[Gastrointestinal_haemorrhage  Cardiac_failure_congestive  Sepsis],314,[Death],undirected
,0.713355049,[Asthenia  Renal_failure  Syncope],307,[Death],undirected
,0.713333333,[Cardiac_failure  Angina_pectoris  Dyspnoea],300,[Death],undirected
,0.713333333,[Gastrointestinal_haemorrhage  Cardiac_failure_congestive  Cerebrovascular_accident],300,[Death],undirected
,0.713043478,[Renal_failure  Cerebrovascular_accident  Dyspnoea],345,[Death],undirected
,0.713043478,[Cardiac_failure  Urinary_tract_infection  Atrial_fibrillation],345,[Death],undirected
,0.713017751,[Cardiac_arrest  Pulmonary_embolism  Myocardial_infarction],338,[Death],undirected
,0.712990937,[Cardiac_arrest  Respiratory_failure  Atrial_fibrillation],331,[Death],undirected
,0.712990937,[Back_pain  Pleural_effusion  Syncope],331,[Death],undirected
,0.712962963,[Cardiac_failure  Renal_failure_acute  Pyrexia],324,[Death],undirected
,0.712962963,[Acute_myocardial_infarction  Respiratory_failure  Atrial_fibrillation],324,[Death],undirected
,0.712962963,[Respiratory_failure  Cerebrovascular_accident  Urinary_tract_infection],324,[Death],undirected
,0.712962963,[Cardiac_failure  Chest_pain  Myocardial_infarction],324,[Death],undirected
,0.712903226,[Renal_failure  Deep_vein_thrombosis  Cerebrovascular_accident],310,[Death],undirected
,0.712871287,[Cardiac_arrest  Acute_myocardial_infarction  Atrial_fibrillation],303,[Death],undirected
,0.712871287,[Cardiac_failure  Fall  Pneumonia],303,[Death],undirected
,0.712837838,[Cardiac_failure_congestive  Bronchitis  Sepsis],296,[Death],undirected
,0.712837838,[Transient_ischaemic_attack  Pulmonary_embolism  Dehydration],296,[Death],undirected
,0.712837838,[Cerebrovascular_accident  Hypertension  Gastroenteritis],296,[Death],undirected
,0.712609971,[Cardiac_failure  Syncope  Anaemia],341,[Death],undirected
,0.7125,[Cerebrovascular_accident  Hypertension  Sepsis],320,[Death],undirected
,0.7125,[Chronic_obstructive_pulmonary_disease  Pulmonary_embolism  Sepsis],320,[Death],undirected
,0.712418301,[Cholecystitis  Gastroenteritis  Dyspnoea],306,[Death],undirected
,0.712418301,[Respiratory_failure  Gastroenteritis  Atrial_fibrillation],306,[Death],undirected
,0.712374582,[Respiratory_failure  Angina_pectoris  Myocardial_infarction],299,[Death],undirected
,0.712290503,[Cardiac_arrest  Dyspnoea  Sepsis],358,[Death],undirected
,0.712121212,[Back_pain  Gastroenteritis  Sepsis],330,[Death],undirected
,0.712025316,[Transient_ischaemic_attack  Cerebrovascular_accident  Anaemia],316,[Death],undirected
,0.712025316,[Respiratory_failure  Pleural_effusion  Myocardial_infarction],316,[Death],undirected
,0.712025316,[Cholecystitis  Gastroenteritis  Syncope],316,[Death],undirected
,0.712025316,[Gastrointestinal_haemorrhage  Cerebrovascular_accident  Cellulitis],316,[Death],undirected
,0.712025316,[Renal_failure  Cerebrovascular_accident  Pyrexia],316,[Death],undirected
,0.71197411,[Renal_failure  Back_pain  Diarrhoea],309,[Death],undirected
,0.71197411,[Cardiac_failure  Pulmonary_embolism  Abdominal_pain],309,[Death],undirected
,0.71192053,[Renal_failure  Bronchitis  Syncope],302,[Death],undirected
,0.711864407,[Respiratory_failure  Cerebrovascular_accident  Sepsis],354,[Death],undirected
,0.711864407,[Cardiac_failure  Cardiac_failure_congestive  Myocardial_infarction],295,[Death],undirected
,0.711815562,[Cardiac_arrest  Pulmonary_embolism  Dyspnoea],347,[Death],undirected
,0.711711712,[Bronchitis  Hypertension  Dyspnoea],333,[Death],undirected
,0.711656442,[Back_pain  Cerebrovascular_accident  Dehydration],326,[Death],undirected
,0.711656442,[Respiratory_failure  Back_pain  Sepsis],326,[Death],undirected
,0.71147541,[Asthenia  Constipation  Sepsis],305,[Death],undirected
,0.711409396,[Cardiac_failure  Renal_failure_acute  Abdominal_pain],298,[Death],undirected
,0.711409396,[Bronchitis  Diarrhoea  Myocardial_infarction],298,[Death],undirected
,0.711409396,[Septic_shock  Dyspnoea  Cellulitis],298,[Death],undirected
,0.711309524,[Renal_failure  Cerebrovascular_accident  Dehydration],336,[Death],undirected
,0.711309524,[Cardiac_failure  Renal_failure_acute  Sepsis],336,[Death],undirected
,0.711048159,[Respiratory_failure  Syncope  Pyrexia],353,[Death],undirected
,0.711038961,[Transient_ischaemic_attack  Pleural_effusion  Pneumonia],308,[Death],undirected
,0.710963455,[Asthenia  Myocardial_infarction  Sepsis],301,[Death],undirected
,0.710963455,[Chronic_obstructive_pulmonary_disease  Atrial_fibrillation  Pyrexia],301,[Death],undirected
,0.710963455,[Asthenia  Constipation  Diarrhoea],301,[Death],undirected
,0.710963455,[Respiratory_failure  Chronic_obstructive_pulmonary_disease  Syncope],301,[Death],undirected
,0.710914454,[Cardiac_arrest  Sepsis  Dehydration],339,[Death],undirected
,0.710610932,[Cardiac_failure_congestive  Gastroenteritis  Sepsis],311,[Death],undirected
,0.710601719,[Cardiac_failure  Deep_vein_thrombosis  Pneumonia],349,[Death],undirected
,0.710526316,[Septic_shock  Renal_failure  Anaemia],304,[Death],undirected
,0.710526316,[Cardiac_arrest  Myocardial_infarction  Anaemia],342,[Death],undirected
,0.710447761,[Gastrointestinal_haemorrhage  Gastroenteritis  Sepsis],335,[Death],undirected
,0.71043771,[Respiratory_failure  Chronic_obstructive_pulmonary_disease  Renal_failure_acute],297,[Death],undirected
,0.71043771,[Cardiac_arrest  Asthenia  Pneumonia],297,[Death],undirected
,0.710365854,[Cerebrovascular_accident  Diarrhoea  Myocardial_infarction],328,[Death],undirected
,0.710365854,[Gastrointestinal_haemorrhage  Cerebrovascular_accident  Renal_failure_acute],328,[Death],undirected
,0.710191083,[Cholelithiasis  Gastroenteritis  Sepsis],314,[Death],undirected
,0.710191083,[Acute_myocardial_infarction  Syncope  Sepsis],314,[Death],undirected
,0.71009772,[Septic_shock  Pulmonary_embolism  Atrial_fibrillation],307,[Death],undirected
,0.71,[Cardiac_arrest  Myocardial_infarction  Cellulitis],300,[Death],undirected
,0.71,[Transient_ischaemic_attack  Renal_failure_acute  Sepsis],300,[Death],undirected
,0.71,[Respiratory_failure  Hypertension  Anaemia],300,[Death],undirected
,0.709876543,[Chronic_obstructive_pulmonary_disease  Pulmonary_embolism  Myocardial_infarction],324,[Death],undirected
,0.70977918,[Respiratory_failure  Back_pain  Pulmonary_embolism],317,[Death],undirected
,0.709677419,[Cardiac_arrest  Gastrointestinal_haemorrhage  Atrial_fibrillation],310,[Death],undirected
,0.709677419,[Back_pain  Cerebrovascular_accident  Anaemia],341,[Death],undirected
